職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
【Senior Frontend Engineer】資深前端工程師,土星永續股份有限公司,前端工程師,40000.0,台北市大安區忠孝東路三段1號 光華館3樓 314室 (距捷運忠孝新生站約500公尺),"作為資深前端工程師，您將負責設計、開發和維護我們的前端應用程式，確保它們在性能、可擴展性和用戶體驗方面達到最高水平。
您將與跨職能團隊合作，包括設計師和後端工程師，以實現卓越的前端功能。
此外，您將需要具備單元測試和端對端（E2E）測試的經驗，以確保代碼品質和功能穩定性。

【Job Description】
1.設計和開發具有高度互動性的網頁和應用程式界面，確保用戶體驗卓越。
2.使用 Vue.js、React 或其他主要前端框架，編寫高效、可維護和可擴展的前端程式碼。
3.與設計師合作，將設計和用戶界面規範轉化為實際的前端實現。
4.優化前端應用程式的性能，並處理跨瀏覽器兼容性問題。
5.確保代碼的質量和安全性，進行代碼審查和測試，包括單元測試和端對端（E2E）測試。
6.與後端工程師合作，集成前端和後端功能，確保順暢的數據流動。
7.解決和調查前端問題，並提供技術支援和維護。

【Must Have】
1.至少 2 年以上相關前端工作經驗。
2.精通 Vue.js 或 React 等主要前端框架，並具備相應的實際開發經驗。
3.熟悉 HTML5、CSS3 和 JavaScript，並理解跨瀏覽器開發的最佳實踐。
4.具備良好的代碼編寫風格和組織能力，以及代碼版本控制工具（如 Git）的使用經驗。
5.能夠理解和實施最佳的前端性能優化和安全實踐。
6.具備解決複雜問題的能力，以及卓越的分析和問題排查技能。
7.具備團隊合作和溝通技能，能夠與多職能團隊協同工作。
8.具備單元測試和端對端（E2E）測試的經驗，以確保代碼品質和功能穩定性。

如果您是一位經驗豐富的前端工程師，具備上述要求和技能，並且對前端開發和測試有興趣，我們誠摯歡迎您加入我們的團隊，一同推動我們的產品和技術達到新的高度。",不拘,Git、JavaScript、CSS、ReactJS、VueJS,不拘,未填寫,https://www.104.com.tw/job/85qe1?jobsource=index_s
元大銀行-數位創新開發部-SRE系統可靠性工程師,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),軟體工程師,40000.0,台北市松山區敦化南路一段66號,"元大銀行數位創新開發部是負責開發元大銀行數位金融相關產品的部門，如個人行動銀行網站及APP、企業銀行網站及APP、E櫃檯等，以及未來其他數位金融服務的開發和維運。我們致力於導入及實踐Agile/Scrum軟體開發方法和精神，重視軟體和服務品質與使用者體驗。

SRE工程師在雲原生的開發環境中，將扮演重要的角色，負責開發及維護雲端環境的CD pipeline，IaC程式碼，維運及部署自動化，SLA監控，Log Management等系統穩定性相關的工作

您將與敏捷團隊共同合作，提供數位金融、數據營運、智能科技等核心產品服務的系統穩定與效能優化的支援，我們致力尋找志同道合的夥伴，一同探索數位創新的無限可能。

1. 產品設計及開發，並持續提升系統可視度及穩定性，提供優異的高可用服務。
2. 導入現代化DevOps工具，建置監控告警系統及維運流程，以自動化作業取代人工流程。
3. 持續的創新及優化，進行系統效率和架構優化，提升系統SLA。
4. 與夥伴共同參與產品方向討論，並持續對規劃、討論、開發、驗證的協作流程提出建議。","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",不拘,不拘,"1. 三年以上在團隊擔任軟體開發或系統工程師相關經驗，有Linux系統操作、網路及相關Shell script開發知識。
2. 至少熟悉三大公有雲AWS，Azure，GCP的其中之一。
3. 熟悉Kubernetes、Container，了解Prometheus、Grafana、Elastic等相關監控工具為佳。
4. 有IaC工具如Terraform, Ansible等使用經驗。
5. 具DevOps和CI/CD相關建置和使用工具(如Jenkis) 相關經驗為佳。
6. 正面思考，正向看待每件事物，勇於接受挑戰。
7. 具合作精神，能用包容的心態聆聽、溝通與分享。
8. 具備熱情、積極、願意協助他人，具有同時負擔多項工作的能力。
9. 自我學習能力強，喜歡研究新技術外，能著重思考最佳使用場景，並自動化例行作業。
10. 學習新語言及框架的意願及能力。

【加分條件】
1. 良好的程式語言技能（如：Go, Java, Python, PHP 等）。
2. 深入理解 Networking 原理與相關知識（如：TCP/UDP Protocol, OSI Model, Load Balancing 等）。
3. 有 Cache 和 Queue 的使用經驗（如：Redis, Rabbit MQ, Kafka）。
4. 熟悉 Kubernetes 及 CNCF 生態圈。",https://www.104.com.tw/job/7vw5n?jobsource=index_s
DevOps Engineer (Cloud / AWS) 雲端系統工程師,像素數科技術有限公司,軟體工程師、網路管理工程師,95833.0,台北市信義區基隆路一段,"關於我們：
Pixl是由一群崇尚簡單、追求極致與高效率的工程師所組成的專業化技術團隊，在這個團隊你將接觸到當下最熱門的微服務治理、分散式追蹤與架構等技術。同時，還將體驗全局的技術視角，全站的流量接入與分發、海量數據採集與清洗，等等。
AWS 作為全球雲服務領域的標杆，引領著雲計算的未來。我們的團隊不止是 AWS 的重度使用者，也是為數不多的深度使用者。為了讓團員們持續并快速的成長，我們也會定期將 AWS 的應用經驗和研究成果分享給團隊的每個成員。如果你和我們一樣都是一位技術粉並追求簡單透明的公司的文化，那趕緊加入我們一起探索雲計算吧！

工作職責：
- 日常維護並巡檢公司所使用的AWS Managed Services。 
- 配合各種項目團隊完成 AWS 系統的調整。
- 定期檢查 AWS Billing 的資費異常等行為，並進行相應的溝通與反饋。
- 協助處理不同 AWS Organizations Accout 導致的運行環境不一致問題。
- 完成日常交代的任務，並及時反饋任務進度。","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",AWS,系統架構規劃、系統整合分析、軟體工程系統開發、軟體程式設計,"技能要求：
- 資訊或相關科系之大學以上學歷。
- 具備 Playbook 文件對 AWS SaaS 服務進行日常維護的經驗。
- 熟悉 AWS Managed Services 的基本功能用途的知識。
- 熟悉 AWS Organizations Accout 管理，了解不同賬號下 AWS 環境的關聯關係。

加分項： 
- 有AWS Certified DevOps Administrator - Associate",https://www.104.com.tw/job/7segz?jobsource=index_s
D4000 【資深/一般】Java後端工程師,富邦媒體科技股份有限公司(富邦momo),Internet程式設計師、軟體工程師、其他資訊專業人員,40000.0,台北市內湖區,"作為廣告平台的後端Java工程師，您的主要目標是開發和維護高效能、可靠性強的後端系統，以支持廣告平台的運作。推動後端技術的創新，持續優化系統架構和代碼質量，提高系統的可擴展性和維護性。與前端開發人員、產品經理和設計師密切合作，協助確定產品功能和系統要求。作為資深成員，領導和指導團隊中的初級和中級工程師。


【必要條件】
1.Java專業知識： 深入了解並有豐富經驗在使用Java進行後端開發。
2.系統設計與架構： 在系統設計和架構方面具有豐富經驗，能夠開發高效、可擴展的後端系統。
3.數據庫技能： 熟練於關聯式和非關聯式數據庫的設計和優化，如MySQL, PostgreSQL, MongoDB等。
4.API開發經驗： 經驗豐富於RESTful API或GraphQL API的開發。
5.消息隊列系統： 經驗於使用消息隊列系統，如Kafka, RabbitMQ等。
6.緩存技術： 對於緩存技術，如Redis, Memcached等有實際應用經驗。
7.性能優化： 能夠進行代碼和系統性能優化。
8.團隊合作能力： 良好的團隊合作和溝通能力，能夠與不同團隊成員有效合作。
9.問題解決技能： 強大的分析能力和解決問題的能力。

【加分條件】
1.廣告相關開發經驗
2.敏捷開發經驗： 熟悉敏捷開發流程和工作方法。
3.雲端服務經驗： 在使用AWS, Azure, GCP等雲服務上有實際經驗。
4.容器化和軟體部署： 熟悉Docker, Kubernetes等容器化技術和持續集成/持續部署（CI/CD）流程。
5.微服務架構： 熟悉微服務架構的設計和實施。",不拘,Java、Oracle、PostgreSQL,不拘,* 如經面試錄取後，報到時須繳交「體格檢查表(一般)」，請於報到前自行至醫療機構辦理體檢 *,https://www.104.com.tw/job/86rbk?jobsource=index_s
業務專員_Sales representative_台北,昕力資訊股份有限公司,國內業務、人力資源人員、行政人員,35000.0,台北市內湖區瑞光路335號10樓-2 (距捷運港墘站約300公尺),"昕力資訊是一家規模超過550+人的B2B跨國軟體設計與開發公司，主要提供企業軟體建置與顧問服務，專精於AI智能客服機器人、Fintech與數位銀行、行動壽險、行動App應用、大數據等系統解決方案，並擁有多項自有產品，經營據點跨足台北、新竹、台中、台南、高雄、新加坡及越南。


【工作內容會包含什麼？】
1. 人力派遣/獵頭合作廠商聯繫與管理(10~15間)，安排相關人員線上面談、客戶面談，履歷文件編修，行政文件管理。
2. 外部人力需求溝通與媒合，早上帶員工至客戶端辦公室報到(約在客戶端碰面，大台北地區，一個月約5~8次)；偶爾需要支援外勤至客戶端與工程師拿東西或碰個面。
3. 內部人力需求溝通與媒合。
4. 廠商年度/季度合約商議、調整、跟進、管理。
5. 工程師同仁關懷與人資團隊合作支援。
6. 類似業務+人資的綜合功能型職務角色，歡迎人資轉型、專案管理專長、喜歡偶爾外勤的求職者應徵。
7. 詳細工作內容將於面談過程說明。

【我們期望您擁有的特質】
- 人際溝通能力：須跨部門溝通與維持客戶關係並回覆問題。
- 高度團隊意識：願意以團隊目標為優先，同時也尊重團隊夥伴有不同的意見，與團隊合作無間
- 邏輯思辨能力：能夠快速分析每個執行方案的優缺點、可行的替代方案
- 自主學習能力：積極主動學習相關產業的domain know-how及工作上所需技能

【我們希望您具備的技能】
1. 活潑外向，應對進退得宜，自來熟個性尤佳。
2. 表達溝通能力良好，可以對應各部門與外部廠商大量協作溝通。
3. MS office使用處理能力，文件處理謹慎細心。
4. 專案管理/人力資源/部門行政經驗加分。
5. 交通工具為機車加分。

【注意事項】
如果團隊覺得有機會合作，想跟您更深入的交流，我們將會儘速與您聯繫
若不符合的面試者，將不另行通知，謝謝!","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",不拘,不拘,未填寫,https://www.104.com.tw/job/7rdzn?jobsource=index_s
軟體工程師/資深軟體工程師 Junior/Senior Software Engineer,麟數據科技股份有限公司,軟體工程師、演算法工程師、Internet程式設計師,40000.0,台北市信義區松德路159號16樓之1 (距捷運永春站約490公尺),"將負責執行行銷數據平台研發專案，與團隊一同合作打造行銷數據平台產品

--------------- 你將要負責 ---------------
廣告行銷技術研究
行銷數據平台系統設計
使用 Node.js 及其框架開發和維護行銷數據平台系統API應用
負責平台開發、測試、部署
開發高性能和可擴展的 Node.js 應用
研究及評估新技術導入

--------------- 我們希望你具備 ---------------
二年以上後端開發經驗
熟悉Node.js/PHP/Python/Java任一程式語言，並具備2年以上該程式語言經驗

--------------- 下列為加分條件 ---------------
熟悉大數據處理和數據庫優化技術
熟悉NoSql Database
了解DevOps相關知識
具有Scrum流程開發經驗


---------------------- 為什麼加入 LnData 麟數據科技 ----------------------

敝公司 LnData 目前第五年，進入快速成長的階段，需要各方人才一起來玩！同事有神人工程師、拳擊高手數據分析師、還有超會喝啤酒的資料科學家、虛擬貨幣致富數據暨演算法工程師，很害羞的外國人。
如果你對大數據研究及發展充滿熱情
如果你可以接受學習不同領域技能的工作
如果你喜歡一個有挑戰性的工作創造自己未來的可能
LnData 提供你一個良好的發展空間
我們非常歡迎你的加入！","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '精通', 'Write': '中等'}]",Java、PHP、Python、MySQL、JavaScript、Node.js,資訊設備環境設定、系統架構規劃、軟體工程系統開發、軟體程式設計,【完成「2022數位通才超速養成」課程並取得VUE認證可獲得優先面試機會】,https://www.104.com.tw/job/883hf?jobsource=index_s
82A0-伺服器電源設計主管(北投),康舒科技股份有限公司,電源工程師、電子工程師、硬體研發工程師,40000.0,台北市北投區中央南路二段18號 (距捷運奇岩站約120公尺),"跟著AI、大數據、5G市場起飛，歡迎具「學習力」與「責任心」的電源設計專業人員加入AcBel伺服器研發團隊共同成長，在全球暖化的議題下幫全世界降低碳排放，為全球伺服器客戶提供可靠與高效的解決方案。

1.機種開發進度追蹤至順利量產
2.經驗傳承教導資淺工程師
3.內部合作與客戶溝通會議
4.新技術開發與部門規劃
5.專案報告文件審查","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1.具Server Power研發設計經驗至少5年以上經驗
2.持有經濟部能力鑑定(iPAS)證書者優先面試!(PCB EMC)",https://www.104.com.tw/job/8cpl7?jobsource=index_s
儲備網管主管,戰國策網路科技股份有限公司,網路管理工程師、MIS／網管主管、MIS程式設計師,82500.0,台北市中正區,"當然可以。以下是一份針對LINUX資深網管工程師的工作內容描述：

**職位名稱：** LINUX資深網管工程師

**工作職責：**

1. 系統管理與維護：負責Linux/Windows伺服器的日常管理與維護工作，包括系統安裝、配置、升級、監控以及故障排除。確保系統安全、穩定運行。

2. 網絡安全管理：加強Linux/Windows伺服器的安全性，包括設置防火牆、偵測和防範入侵，以及定期進行安全漏洞掃描和修補。

3. 資料備份與災難恢復：規劃並實施數據備份策略，確保資料的完整性和可靠性。同時制定並測試災難恢復計劃。

4. 系統監控與效能優化：使用各種工具監控系統性能，定期進行效能分析和優化，以提高系統效率和響應速度。

5. 網絡架構規劃與優化：參與網絡架構的設計與規劃，持續優化網絡結構，以應對業務需求的變化。

6. 技術支持與諮詢：為團隊提供技術支持，解決複雜的系統問題。同時對於新技術進行評估和諮詢，以提升團隊的技術能力。

7. 自動化與腳本編寫：編寫和維護自動化腳本，以提高工作效率和減少人為錯誤。

8. 文件撰寫與管理：撰寫和更新系統相關的文檔，包括配置手冊、操作指南和故障排除指南。

9. 團隊合作與溝通：與IT團隊成員合作，共同解決問題，並與其他部門溝通協調，以確保IT服務的順暢。

任職資格：

- 學歷背景：計算機科學或相關領域的學士學位。
- 工作經驗：至少5年以上的Linux系統管理經驗。
- 專業技能：熟悉Linux操作系統、網絡協議和安全配置，具備良好的腳本編寫能力。
- 語言能力：良好的溝通和書寫能力。
- 個人素質：具有良好的問題解決能力，能夠在壓力下工作，具有團隊合作精神。",不拘,Linux、Shell、DNS、TCP/IP,不拘,未填寫,https://www.104.com.tw/job/87to0?jobsource=index_s
技術支援工程課 資深工程師(台北),泓德能源科技股份有限公司,業務支援工程師、FAE工程師、產品售後技術服務,40000.0,台北市士林區,"Job Description
作為資深 DevOps 工程師，你將是我們工程流程的核心，建立使團隊能夠快速開發和交
付高品質產品的軟體。你將負責設計、實施和維護基礎設施和工具，以實現軟體的高效釋
放和部署。

作為團隊成功的關鍵人物，你需要推動服務的運營效率和可靠性並成為我們開發生命周期
的支柱，確保我們能夠快速、自信地構建、測試和部署。你的專業知識將指導團隊擁抱尖
端技術和實踐，為我們的產品和流程的持續改進做出貢獻。

必備技術條件
1. 深入理解 DevOps 文化及實踐： 具備強大的 DevOps 工具鏈知識，包括 Jenkins,
Docker, Kubernetes, Ansible, 和 Terraform。
2. 程式設計能力： 熟悉至少一種腳本語言（如 Python 或 Bash）和自動化工具。
3. 系統管理： 對 Linux/Unix 系統管理有深入了解，包括網路、安全、和系統效能。
4. 微服務架構： 有在 Kubernetes 或 EKS 環境下部署和管理微服務的經驗。
5. 持續整合和持續部署： 能夠設計和管理 CI/CD 流程。
6. 監控和日誌： 熟悉監控和日誌系統，如 Prometheus, Grafana, ELK Stack。
7. 網路安全和合規性： 理解網路安全原則和符合標準的最佳做法，如 CIS。
8. 熟悉流程管理： 具備 git flow, github flow 的操作經驗，能夠管理和優化版本控制流
程。
9. 具有 3年以上 DevOps 或相關領域的工作經驗。

必備軟實力
1. 問題解決能力： 能夠快速識別和解決技術問題，並能預見潛在風險並採取措施避
免。
Senior DevOps Engineer 2
2. 團隊合作： 與工程團隊和業務團隊緊密合作，共享知識，並主動提供幫助。
3. 自我管理： 能夠獨立管理工作流程，同時保持高效率和高質量的工作產出。
4. 持續學習： 積極學習新技術和工具，以不斷提高自己和團隊的工作效率。
5. 主動積極： 願意接受新挑戰，對工作充滿熱情，並尋求持續改進的機會。

加分條件
1. 雲端服務經驗： 具有 AWS, Azure, 或 Google Cloud 的實際操作經驗。
2. 數據庫和儲存知識： 熟悉 MySQL, PostgreSQL, Redis, 和 S3 等技術。
3. 網絡設計和安全： 有設計和實施復雜網絡架構的經驗。
4. 專業認證： 擁有 AWS Certified DevOps Engineer, Kubernetes Administrator, 或其他
相關認證。
5. 平台運維知識： 熟悉 springboot 平台的運維，以及以下元件在雲端的監控管理，包
括 Kafka, Canal, activeMQ, MQTT (EMQX), redis, mysql, mongodb, elasticsearch,
xxl-job, Nacos, Seata, FastDFS 等。

工作概觀及發展
1. 設計和實施基礎設施： 建立和維護安全、可擴展的雲基礎設施。參與微服務架構設
計和部署。
2. 自動化和優化流程： 開發自動化腳本來提升部署效率，實現無縫的部署和管理流
程。
3. 監控和維護： 設定和維護監控系統，及時識別和解決系統問題。
4. 跨部門協作： 與開發團隊和業務部門緊密合作，確保順暢的開發和部署流程，提高
產品質量和交付速度。
5. 知識分享： 作為團隊的技術領導者，不斷分享最佳實踐和學習心得。
6. 細節實務工作描述將於面談時為您做詳細的介紹。
透過這份JD，我們希望找到一位能夠引領我們團隊邁向更高效率和創新的資深 DevOps
工程師。如果你對於持續改進和技術創新充滿熱情，並且希望在一個充滿挑戰和機會的環
境中成長，我們期待你的加入。",不拘,不拘,不拘,未填寫,https://www.104.com.tw/job/87k6k?jobsource=index_s
環境專案工程師(台北市實驗室),瑩諮科技股份有限公司,環境工程人員 / 工程師、化工化學工程師、生物科技研發人員,35000.0,台北市內湖區瑞光路2號5樓,"專案工程師
1. 執行專案計畫執行管理工作。
2. 資料蒐集、數據分析評估及報告撰寫。
3. 問題釐清、溝通、協調與處理。
4. 主管交辦事項。
5.歡迎環境、理工、自然科學相關科系與應屆畢業人才應徵。",不拘,Excel、PowerPoint、Word,專案時間╱進度控管、專案規劃執行╱範圍管理、專案管理架構及專案說明,"1. 具執行環境污染防制相關工作經驗者佳。
2. 具溝通協調能力。 
3. 具備基礎文書處理能力。",https://www.104.com.tw/job/89aae?jobsource=index_s
軟體主任工程師_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,軟體工程師,40000.0,台北市內湖區瑞光路186號,"本職缺將在CPS3C(Cyber Physical System Security Service Center)貢獻一己之長，開發及維護資安服務平台，以支持資安法規所需及產品安全評測服務。

本職缺主要工作內容包含但不限於：
• 擔任技術研發主導、規劃及指導，包含釐清客戶問題及需求、系統架構設計、客製化開發規劃、部署維運等事項
• 與前後端及需求團隊探討並制定相關開發技術架構
• 設計與開發產品安全相關之應用，以Python、ReactJS、Vue.js為主
• 協同進行解決方案之開發、整合測試與部署維運工作
• 撰寫技術文件
• 持續學習新技術，並能引入產品中","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. 3年以上後端開發相關經驗，有參與過專案、產品或解決方案之開發經驗
2. 具建置Restful API後端開發經驗，能夠制定API並與前端工程師溝通
3. 熟悉任一後端開發語言(Python、Java、C#、C/C++等)，熟Python尤佳
4. 熟悉相關開發框架(Flask、Spring Framework…)
5. 熟悉數據庫相關技術(SQL如MySQL、NoSQL如MongoDB)
6. 熟悉Git、SVN等版控工具
7. 帶領過專案開發，且Trace過中大型Lib
8. 熟悉虛擬環境如VMWare，且進行過專案佈署
9. 熟悉Linux開發維運及相關指令
10. 熱愛學習，持續增進自我能力並主導團隊/專案的持續優化
11. 具備良好溝通與合作能力、細心謹慎、主動積極，產出具品質
12. 面對問題，能獨立思考並提出見解與做法
13. 對資安領域有一定程度的瞭解者尤佳，如Threat Modeling、Risk Assessment等",https://www.104.com.tw/job/7m5ve?jobsource=index_s
後端工程師 / Back End Engineer (群眾募資平台事業單位),大才企業股份有限公司,全端工程師、軟體工程師、後端工程師,55000.0,台北市中山區,"大才集團運動娛樂軟體事業單位：
為了積極推動集團的轉型，以達到永續經營之目的，大才企業將成立新的事業單位，專注於競賽型的群募資金管理系統開發與營運管理。我們現在積極尋找對軟體開發、群眾募資平台營運、與競賽運動有興趣的軟體專案管理師加入我們的行列。

工作內容
-程式開發與維護：
    1.參與專案型或公司內部產品開發和維護。
    2.協助設計和實現高效、可擴展和穩定的後端服務。
-資料庫管理：
    1.管理和優化資料庫查詢，確保數據的一致性和完整性。
    2.參與資料庫的設計和規劃。
-技術文件撰寫：
    1.編撰技術文檔，包括但不限於 API 文件、系統架構等。
    2.確保代碼的可讀性和維護性。
-團隊協作：
    1.與PM、前端工程師和設計師密切合作，確保功能的順利實現。
    2.對規劃討論、開發、驗證的協作流程提出建議。

技能與工具
1.後端相關開發框架(JavaScript, Node.js.)
2.熟悉資料庫知識（MySQL、PostgreSQL MS Sql.）
3.熟悉Linux、Docker/Docker Compose / VM / AWS 環境佈屬
4.具Git 版本控管經驗
5.熟悉 RESTful API 設計和開發。

必要條件：
1.擁2年以上實務經驗，具備獨立執行和軟體設計能力。
2.具有良好的溝通能力和團隊配合能力，co-work with PM / designers，了解團隊優先順序並進行軟體程式開發。加分條件：Python PHP","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",Github,系統架構規劃、系統維護操作、軟體工程系統開發、軟體品質與保證,未填寫,https://www.104.com.tw/job/8ahks?jobsource=index_s
軟體工程師(電信),凌群電腦股份有限公司,軟體工程師、其他資訊專業人員,30000.0,台北市萬華區峨眉街115號6樓 (距捷運西門站約500公尺),"電信、網路、IOT、大數據及IT 管理軟體開發工程師

※薪資依學經歷敘薪※ ",不拘,C++、Java、MySQL,不拘,"1.熟悉Java/C++/C# 等程式語言
2.熟悉MySQL/MS-SQL/Oracle 資料庫",https://www.104.com.tw/job/3susz?jobsource=index_s
前端工程師,艾迪英特股份有限公司,軟體工程師,72916.0,台北市信義區菸廠路88號5樓 (距捷運國父紀念館站約500公尺),"關於艾迪英特技術團隊：
為了幫助廣告主達到全球性的數位行動廣告目標，艾迪英特自2013年成立以來一直努力提供優秀的技術解決方案。我們擁有四大核心產品：

CrED（創意管理平台）：讓創意團隊能夠快速建立和部署互動內容，適用於網站活動或數位廣告投放，並提供綜合數據報表。
AD2 DSP（需求端平台）：連接AD2廣告聯播網和全球即時競價RTB（實時出價）系統，同時結合AD2 DMP的第一方數據，為廣告主提供全方位的廣告投放和受眾購買方案。
AD2 Adnetwork：提供多種互動廣告格式投放，與海內外數百個網站共同分享廣告收益，建立全方位的數位廣告聯播生態圈。
CeDP（內容互動數據管理平台）：通過多樣化的第一方巨量數據和獨家AI受眾意圖分析引擎，精確分析篩選受眾信息，應用於提升廣告投放成效和網站服務增值。
工作內容：
在這份工作中，你將有機會學習和實踐以下內容：

與產品PM、設計師、後端工程師合作實現產品界面及功能開發。
能依 視覺設計 或 UI/UX 設計 進行切版，獨立完成前端模組和元件開發。
良好的分析與解決問題能力，具團隊合作精神，善於溝通。

我們正在尋找具有以下技能的優秀人才：

必需條件
三年以上前端專案(產品或後台)開發經驗。
扎實的前端基礎：HTML5、CSS3、JavaScript ES2015+。
熟悉 RWD 切版，並有使用過任一種 UI Frameworks。(如:Bootstrap)
至少具備使用過一種前端框架的經驗。(Vue佳)
熟悉 NPM、Webpack、Sass、Node.js 等前端開發工具。
熟悉 Git 版本控制。
具備串接 RESTful API、SDK，閱讀原文文件能力。
擁有跨瀏覽器、跨系統相容性問題解決能力。",不拘,HTML、JavaScript、CSS,不拘,"熟悉SOLID、Design Pattern等設計原則
具備原生JS模組化開發經驗
擁有頁面載入效能調教與改進經驗
重視程式品質，具備撰寫可讀性高、好維護、有彈性的程式碼能力
投遞履歷時，請附上個人作品集或Github網址。",https://www.104.com.tw/job/722lu?jobsource=index_s
資深前端工程師 (Senior Frontend Engineer),天譽軟體有限公司,Internet程式設計師、網頁設計師、軟體工程師,40000.0,台北市內湖區瑞光路358巷30弄10號5樓 (距捷運港墘站約500公尺),"我們正在尋找一位資深前端工程師加入我們的團隊。此職位將負責設計和開發我們的網站、網頁應用程序和行動應用程式的用戶界面，確保其高性能、可擴展性和優異的用戶體驗。理想的候選人應具備豐富的前端開發經驗、出色的問題解決能力和良好的團隊合作精神。

職責：

1. 設計和開發網站、網頁應用程序和行動應用程式的用戶界面：
使用現代前端技術（如React、Vue.js等）構建動態和響應式的用戶界面。
持續改進用戶界面的設計和功能，提升用戶體驗。

2. 參與需求分析、功能設計和技術選型等開發過程：
深入了解業務需求，參與功能設計和技術選型。
提出技術解決方案，確保開發過程高效且符合需求。

3. 與UI/UX設計師密切合作，將設計稿轉換為功能齊全、兼容多種裝置和瀏覽器的前端程式碼：
確保前端程式碼的高質量和設計稿的一致性。
實現跨裝置和跨瀏覽器的兼容性。

4. 優化前端性能，確保用戶界面的流暢性和響應速度：
分析和優化前端性能，減少加載時間和提升交互速度。
使用性能分析工具進行性能優化。

5. 遵循最佳實踐和標準，編寫可維護、可擴展的前端程式碼：
遵循最佳編碼實踐，編寫乾淨、可維護和可擴展的代碼。
維護詳細的技術文檔，便於團隊協作和知識傳遞。

6. 與後端開發人員合作，實現資料交互和功能整合：
協作設計和開發API接口，確保前後端數據交互的順暢。
確保功能整合的高效性和可靠性。

7. 負責前端程式碼的測試、調試和維護：
編寫和維護測試用例，確保代碼的穩定性和可靠性。
快速響應和解決前端系統中的問題和bug。

8. 負責系統上線後的支援：
提供系統上線後的技術支持，解決用戶反饋和技術問題。
確保系統穩定運行，提升用戶滿意度。","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Git、HTML、CSS、Sass,軟體程式設計,"必要項目：
1. 具獨立開發能力。
2. 軟體開發相關經驗五年以上。
3. 具有5年以上React或Vue.js相關開發經驗。
4. 具有Web技術經驗，如HTML5、CSS3、ES6、SASS、Babel、TypeScript、Webpack。
5. 具備API串接經驗。
6. 熟悉WebSocket相關機制。
7. 熟練使用Git版本控制。

加分項目：
1. Nuxt.js、Next.js 的開發經驗、SSR的經驗
2. tailwind、Figma、UI設計經驗
3. React Native開發經驗
4. AWS使用經驗
 ",https://www.104.com.tw/job/7ypik?jobsource=index_s
資深SA 系統分析師(內湖區),德義資訊股份有限公司,軟體工程師、Internet程式設計師,40000.0,台北市內湖區,"<工作技能>
1. 專案系統需求訪談、分析及測試作業規劃相關文件制作
2.需具SQL能力 
3.需具備良好溝通能力與客戶、工程師溝通

<工作經驗>
1.人壽產險業相關系統系統分析師的經驗(3~5年以上)
2.熟 國際會計準則 IFRS17佳與財報報表效益分析
3.金融、保險產業相關工作經驗(5年以上)
4.需有資料倉儲數據專案建置經驗。",不拘,不拘,不拘,,https://www.104.com.tw/job/5uuni?jobsource=index_s
