職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
"SMAI_【2024校園徵才】Data Engineer, Smart MFG & AI 資料工程師 (桃園/台中)",台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),資料工程師、軟體工程師,40000.0,台中市后里區三豐路四段369號,"The Smart Manufacturing and AI team at Micron Technology is looking for a Big Data Engineer. Are you curious, high velocity and ready to solve complex problems? Do you dream in SQL, data governance and contract? If so, we want you to join us! Our mission is to enable to deliver industry winning Smart Manufacturing solutions to power Micron’s dominance in the highly competitive memory solutions market. Qualified applicants will have experience collaborating with teams in a variety of data and cloud technologies and have extensive practice modeling data, querying, and deploying scalable data pipelines . You will collaborate with Data Scientists, ML Engineers, Data engineers and expert users to build and deploy scalable AI solutions that drive value and insight from Micron’s manufacturing processes and systems. 

Responsibilities: 
• Build and maintain data/solution pipelines that ingested and match the new requirements.
• Work in a technical team through development, deployment, and application of preparing, and optimizing the developing and growing Micron’s methods and systems for extracting new insight for expanding data streams.
• Design and optimize data structures in data management systems (Snowflake, and Cloud platforms) to enable SMAI solutions.
• Build custom software components and analytics applications
• Create/Maintain CI/CD pipelines of data engineering solutions in the cloud.

Qualifications & Skills:
• Understanding of Big Data Engineering/processing, Business Intelligence and Advanced analytics
• Developing ETL/ELT processes
• Knowledge in databases and Data warehouse modeling
• Knowledge in building APIs for application integration
• Determine transformation requirements and develop processes to bring structured and unstructured data from the source to a new physical Data Model
• Work with Data Scientists to implement strategies for cleaning and preparing data for analysis, to develop data imputation algorithms, and optimize performance of big data systems
• Familiarity with software architecture (data structures, data schemas, etc.).
• Outstanding analytical thinking, interpersonal, oral and written communication skills
• Ability to prioritize and meet critical project timelines in a fast-paced environment
• Self-motivated and team oriented
• Preferred:
o Software development skills and the desire to work on cutting edge development in a Cloud environment

Education and Experience:
• Big Data Engineering and Processing.
• Develop ETL/ELT processing using Apache Ni-Fi
• Strong background on SQL and databases
• Programming Skills in Python or Scala
• Data Analysis and Validation skills

#Data Cleansing #Data Mart #Data Lake #Data Warehouse","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"工作地點：
桃園市龜山區復興三路667號 (華亞科技園區)
台中市后里區三豐路4段369號 (中科后里科學園區)",https://www.104.com.tw/job/89qyd?jobsource=index_s
【線上面試】數學邏輯工程師,禾碩資訊股份有限公司,數學研究員、軟體工程師、數據分析師,62500.0,台中市西屯區市政北二路282號8樓之9,"1. 遊戲設計 : 設計玩法及規則
2. 模型建立 : 使用 Excel 建立模型計算 RTP。
3. 程式撰寫 : 使用 golang 將模型轉譯為數學模組
4. 調性調整 : 調整參數，最佳化遊戲體驗
5. 願意轉用 Golang 開發

應具備知識
1. 熟悉排列組合、機率與統計
2. 熟悉任一程式語言

應具備技術
1. 任一程式語言
2. Git


【駐外人員福利】
每年提供定額機票。
高額駐外津貼/當地保險
視公司營運獲利，績效獎金另計。
任職滿一年額外提供10天特休假。",不拘,Go、Excel,不拘,"加分條件
1. 願意轉用 Golang 開發
2. 能獨立思考
3. 愛玩遊戲，並對遊戲有自己的見解",https://www.104.com.tw/job/872e7?jobsource=index_s
人工智慧中心-研發工程師(資料庫),中山醫學大學附設醫院,資料庫管理人員、資料工程師,37000.0,台中市南區建國北路一段110號 (距捷運大慶站約280公尺),"協助臨床研究-數據分析師(DA, Data Analyst)相關
1.邏輯清晰：與合作之臨床單位探討研究方向，確認研究方向
2.資料收集：針對臨床研究之族群篩選條件，從臨床DB中找尋研究所需資料
3.資料預處理：資料清洗、盤點與排除不適用之異常資料(缺失、不一致)
4.資料視覺化：協助將資料以視覺化方式呈現，提供臨床了解患者族群樣貌

建置研究資料庫-資料工程師(DE, Data Engineer)相關
1.資料去識別：將研究所需資料去識別，搬遷至研究資料庫中
2.資料庫規劃：資料表格式重整，以病人為中心，設計臨床研究資料庫
3.資料庫維運：設定更新排程、控制維運成本
4.系統研發：協助臨床流程優化系統之功能建置",不拘,Python、MS SQL、Power BI,不拘,"【職務需求】
1.可獨立執行工作內容
2.可將問題轉換為非資訊背景也可理解之語言與臨床單位溝通
3.熟悉Microsoft SQL Server的指令操作
4.做事謹慎細心，對自己提供之資料正確性負責
5.抗壓性強",https://www.104.com.tw/job/8d1n5?jobsource=index_s
D4000 JAVA資料工程師 【台中】,富邦媒體科技股份有限公司(富邦momo),演算法工程師、軟體工程師、Internet程式設計師,40000.0,台中市北屯區文心路四段955號9樓 (距捷運四維國小站約210公尺),"1.主要開發與維護 會員標籤/行銷/推薦應用相關平台
2.開發數據資料處理平台，解決大量資料處理時所衍生之效能與維護問題
3.雲端平台開發及維運(GCP/AWS)
4.Data Pipeline規劃、設計、開發與監控維護
5.研發大數據架構相關技術，優化現有架構並導入新技術","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1.一年以上Java的軟體開發經驗
2.具有 NoSQL (Redis、elasticsearch)的實務經驗
3.具有SQL語法且具備Oracle、Postgre實務經驗
4.具有Message Queue (例 Kafka、RabbitMQ)的實務經驗
5.具有Git、Jenkis、Airflow 等Data Pipeline 開發實務經驗
6.熟悉Linux作業系統操作

* 如經面試錄取後，報到時須繳交「體格檢查表(一般)」，請於報到前自行至醫療機構辦理體檢 *",https://www.104.com.tw/job/839h3?jobsource=index_s
大數據分析師,英屬維京群島商大昇有限公司台灣分公司,數據分析師、資料工程師、資料科學家,40000.0,台中市北區忠明路200號11F,"1.進行資料收集、標籤定義與數據清理。
2.進行調查數據的彙整，分析調查數據與繪製統計圖表，並撰寫分析建議報告。
3.規劃並執行各類專案。
4.依據分析需求，進行資料數據分析與邏輯運算作業。
5.分析企業統計數據（如：營業額、銷售量、客戶數等，預測與追蹤市場和銷售的趨勢）。
6.數據視覺化報表產出，製作相關簡報。
7.有效利用分析結果，提供單位擬定決策。
8.跨部門溝通與需求訪談。

如果您擁有以上相關經驗與技能，歡迎申請我們的數據分析師職位。",不拘,Tableau、Power BI、hadoop、Oracle ERP、鼎新、SAP,報表彙整與管理、專案規劃執行╱範圍管理、企業資源規劃管理(ERP)、商業智慧、財務報表分析、財務及營業分析,"1.應試者請提供商業智慧作品。
2.熟悉商業智慧軟體操作(Tableau、Power BI )。
3.熟悉 Excel 函數尤佳。
4.具備專案管理經驗尤佳。
5.對運動產業及數據分析有熱情尤佳",https://www.104.com.tw/job/8bqof?jobsource=index_s
學習型 人工智能 AI 數位產業實習生,邑方醫療器材企業社,資料工程師、數據分析師、市場調查／市場分析,0.0,台中市東區六順路109號,"1.透過市場調查和分析收集數據，以洞悉市場趨勢和消費者需求。
2.定期報告市場研究結果和相關趨勢，並提出建議和改善計劃。
3.參與競爭對手分析、產品定位等相關項目。
4.協助制定公司的市場策略和行銷計劃。
5.提供市場趨勢和消費者數據方面的支持，以幫助公司在市場中保持競爭力。

市場調查市場分析在現今商業環境中扮演著關鍵角色，有著重要的發展前景。這份工作將幫助公司更深入瞭解市場需求，提供寶貴的數據和見解，以便制定更有效的市場策略和增加收益。
如果您擁有以上要求並對本職位感興趣，請立即申請並加入我們的團隊。",不拘,不拘,不拘,未填寫,https://www.104.com.tw/job/8c37o?jobsource=index_s
後端PHP開發工程師 Backend Engineer,業鈞數位科技有限公司,後端工程師、全端工程師、資料工程師,68750.0,台中市西區台灣大道二段186號7樓之5,"1.主要負責後端架構的開發和功能實現
2.與前端開發溝通，保證產品質量和開發速度
3.不斷優化代碼，應用前沿技術，優化資料庫效能
4.持續優化系統的穩定性及可靠性

基本任職要求:
1.熟練操作Linux 服務器，熟悉PHP開發工作，熟練掌握LNMP，並具備良好的代碼習慣
2.熟悉MYSQL，具備MYSQL優化經驗
3.熟悉MongoDB、Redis 等常用NoSQL解決方案
4.熟悉Laravel，YII2等常用框架
5.對WebSocket 有一定程度掌握熟練度
6. 熟悉 API 的設計和開發，能夠與前端工程師協同完成前後端串接。
7. 具備串接第三方服務的能力。

※加分題
有php服務端開發經驗，有分佈式、集群、高並發、高負載、高可用系統或大型網站開發經驗，優先錄取
除PHP以外同時能掌握Node.js、Golang、Python等語言者優先錄取
有參與大型專案開發者優先錄取


若不具備實務經驗，但對 PHP 及其它程式技術有興趣者，亦可安排面試。",不拘,Github、Git、Java、PHP、Python、Node.js,系統架構規劃、軟體工程系統開發、軟體程式設計、結構化程式設計、資料庫程式設計、資料庫軟體應用,未填寫,https://www.104.com.tw/job/8bb38?jobsource=index_s
【能源事業】能源產品行銷工程師-台中廠-R12,友達光電股份有限公司,產品行銷企劃、產品管理師,40000.0,台中市西屯區中科路1號,"1. 負責內部營運系統開發，包含使用者需求分析、規格訂定、時程管理、及品質確認
2. 產品規劃(蒐集市場資訊、產品市場應用分析趨勢、產品優劣勢分析、市場需求策略規劃、定義產品價值、競爭品比較、研究產品開發可行性)。
3. 競爭對手之產品技術性分析。
4. 蒐集不同產品線，了解市場應用狀況，並找出重點市場。
5. 處理客訴問題與售後服務。
6. 維護原廠及客戶關係。
7. 可跨部門溝通，完成專案任務。","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}, {'Language': '中文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1.具 2年以上專案管理經驗。 
2.跟工程師、業務、及客戶良好溝通，確認專案內容跟進度的能力。 
3.習慣新創公司快速的工作步調，能獨立作業，具抗壓性。
4.製作跟表達簡報能力。
5.用數據做分析決策的經驗跟能力者佳。",https://www.104.com.tw/job/8cy6y?jobsource=index_s
程式設計師,宥全自動控制行,軟體工程師、自動控制工程師、電機技師／工程師,40000.0,台中市霧峰區錦州路463巷31號,"軟體設計工程師 幫我司撰寫低碳化及智慧化 之數據戰勤室系統機構
自動化plc程式及hmi開發撰寫",不拘,不拘,軟體工程系統開發、軟體程式設計、系統整合分析、系統架構規劃,未填寫,https://www.104.com.tw/job/8d1aj?jobsource=index_s
品管人員,庫馬科技有限公司,品管／品保工程師,40000.0,台中市豐原區豐栗路135號,"1.檢查、測試、或測量材料、產品、裝置，使之符合規格。
2.使用測量儀器 測量產品的尺寸以符合規格。
3.分析及解釋圖、數據、手冊和其他材料，以確定規格、檢驗程序、測試程序、調整方法、檢定方法等。
4.收集或挑選樣本，以進行測試或作為樣品使用。
5.分析、計算測驗數據，以確認測試結果。
6.主導樣品、量產階段之品質管制計劃展開、確認追蹤、良率檢討、Line qualification & Equipment qualification
7.客戶端品質處理協商，8D改善報告
8.廠內品質處理，跨單位溝通協調改善
9.主管交辦工作內容執行

品管品保工程師是公司生產過程中至關重要的職位，其在提升產品品質、確保生產線順利運作等方面發揮著關鍵作用。隨著製造行業的發展，品管品保工程師擁有著良好的發展前景和職涯發展空間。

如果您擁有以上相關經驗和技能，並且對我們公司的職位感興趣，請盡快申請本職位，我們期待著您的加入！",不拘,不拘,不拘,未填寫,https://www.104.com.tw/job/8733d?jobsource=index_s
國外業務經理,一芝軒企業有限公司,國外業務主管、行銷主管、專案業務主管,60000.0,台中市神岡區東洲路79巷67號,"★ 玩具槍是一個完全合法的產品，生存遊戲這個活動不斷在全世界發芽成長，更被廣泛的運用到軍警民的訓練及各式比賽或娛樂，市場的潛在發展無限可能，本公司為自有品牌，內部團隊包含行銷企劃、國際業務、美工多媒體更有產品企劃、研發工程師、也歡迎您加入我們這個國際團隊 ★

1. 具備產品銷售對象是當地經銷商、批發商、店家的銷售經驗及帶領業務、行銷團隊經驗；
2. 制定明確銷售計畫，以達成公司銷售目標；
3. 團隊經營管理並制定部門績效指標及人員績效；
4. 擁有良好談判能力，危機處理應變能力，因應客戶及市場狀況給予業務團隊正確的應對方式；
5. 制定各市場報價機制，並控管業務報價，確保公司利潤；
6. 善用ERP以外之銷售數據分析，訂定各市場銷售策略；
7. 結合行銷與客戶需求，於全世界推廣產品，幫助客戶順利銷售；
8. 帶領業務團隊參加國際年度重大展覽SHOTSHOW、IWA、MOA；
9. 針對滯銷品提出銷售策略，幫助公司減少庫存壓力；
10. 公司現已成立日本、美國、歐洲發貨中心；


***公司位置：距豐原交流道3公里，車程約10分鐘***","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",Excel、Outlook、PowerPoint、Word,業績目標達成、行銷宣傳預算編製與控管、行銷策略擬定、品牌知名度推廣、廣告預算控管、社群媒體經營管理、熟悉進出口業務、國外業務開發、業務或通路開發、業績目標分配與績效達成、業績與管理報表撰寫、客戶情報蒐集,"1.具備英語商談及談判能力；
2.實際帶領過團隊管理經驗超過兩年以上；
3.主動積極、抗壓性高、溝通協調能力佳；
4.良好自我管理、團隊溝通能力； 
5.高度執行力、問題解決能力； 
6.邏輯清楚、具文書軟體/銷售分析能力； 
7.必要時須配合海內外出差行程。",https://www.104.com.tw/job/6w0eg?jobsource=index_s
UI Designer UI設計師,業鈞數位科技有限公司,UI設計師、網頁設計師、美術設計,49000.0,台中市西區台灣大道二段186號7樓之5,"【主要工作內容】
1.負責公司APP／網站相關界面設計與優化工作
2.與前端工程師溝通產品、交互的前期規劃與設計討論，並協助產出畫面。
3.關注所負責產品的設計動向和數據，及時總結，為業務提供專業的意見及建議。

【基本任職要求】:
1.有 Design Guideline & Figma library 與 UI 團隊合作經驗
2.精通設計軟體 Figma,XD, illustrator, Photoshop
3.具備優良的設計細節處理能力與美感表現力
4.具不斷精進自我美感素養提升
5.請帶作品履歷

※加分題
曾在新創公司、網路公司或軟體公司待過 2年以上
曾設計過不同語系的國際化產品經驗
有全程參與過軟體大型項目設計者優先


本職位是公司網路業務中不可或缺的一部分，將負責網頁視覺和使用者體驗設計，為公司打造出優良的網路形象。",不拘,Angular、Adobe Photoshop、Illustrator、Zeplin、Adobe XD、Figma,視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作、多媒體影像處理、設計表現能力,未填寫,https://www.104.com.tw/job/8bb33?jobsource=index_s
外勤電腦工程師,憶傑科技股份有限公司,系統工程師、電腦組裝／測試,55000.0,台中市西屯區文心路三段241號16樓之1 (距捷運文華高中站約240公尺),"1. 協助伺服器日常維運及 Linux 系統安裝
2. 協助網路安全監控及維運
3. 協助系統安裝、設定、測試、備份
4. 建立、維護及更新相關系統的文件與程序
5. 處理系統異常事件，解決問題
6. 協調處理與其他部門相關的系統問題
7. 熟悉並維護公司內部IT基礎架構

系統工程師在現今資訊科技快速發展的時代，扮演著重要角色。這個職位的發展前景十分看好，因為每個企業都需要專業的系統工程師來維護和管理其技術基礎架構，確保公司的順利運作和數據安全。
如果您符合以上條件，歡迎申請本職位。讓我們一同創造更好的未來！",不拘,不拘,作業系統基本操作、電腦設備裝配、資訊設備環境設定、軟體程式設計,"網路程式設計
C、Python、C++

#Python #C++ #C ",https://www.104.com.tw/job/7bltw?jobsource=index_s
遊戲點數儲備主管,易沛網路科技股份有限公司,專案業務主管、遊戲企劃,40000.0,台中市西區五權路1-67號11F-2,"——無以下相關經驗請勿投遞——

【工作內容】
1.設計遊戲點數、儲值數值模型、資源循環等，確保遊玩深度及遊戲體驗。
2.撰寫及維護企劃文件，並確保資訊的傳達、進行跨職能溝通。
3.設計控制遊戲資源需求與獎勵的平衡。
4.分析數據及玩家回饋，並根據分析結果提出方案，改善數值平衡。
5.企劃執行遊戲、點數發行商、點數平台、點數通路、潛在店家的異業結盟。
6.營運現況分析、定期提出遊戲改善建議報告。

【工作經驗】
1.熟悉遊戲數值設計、玩家歷程規劃。 
2.熟悉遊戲經濟循環規劃，海內外遊戲市場的環境與變化，瞭解產業趨勢。
3.四年以上遊戲點數或電子票券營運經驗。 
4.對於數據敏感，有較強的邏輯思維和數據分析能力。
5.熟營運型遊戲的運作模式，能分析其中的核心玩法要素。
6.具備社群經營、議題操作、數位投放、媒體公關等行銷推廣。

【加分條件】
1.擅長統計、分析、行銷推廣領域。
2.熟LINE、智冠、橘子等點數、電子票券合作等經驗。
3.對於遊戲程式及運作方法有基本概念，有與工程師合作的經驗。
4.相關領域業務拓展、合作經驗。",不拘,Excel、Word,遊戲分析、數據分析、業務或通路開發、業績目標分配與績效達成、業績與管理報表撰寫、客戶情報蒐集、產品介紹及解說銷售,未填寫,https://www.104.com.tw/job/7nxhu?jobsource=index_s
研發助理工程師,高鼎精密材料股份有限公司,研究助理、化工化學工程師、實驗化驗人員,40000.0,台中市南屯區工業二十一路35號,"身為研發助理工程師，您需要依研發化學師所制定之產品規格書進行抽絲剝繭的檢驗分析及聚精會神的合成反應；
我們透過扎實的教育訓練，賦予您相關工作技能，與研發化學師分工合作、相輔相成；在專業領域，長期的耕耘，達到如火純青的水準，必能有一番成果。
我們提供安全第一的工作環境及精密儀器的分析設備，讓您在工作可以大展身手，誠摯地邀請你加入我們的團隊！

【工作內容】
1、高分子合成、加工驗證相關作業。
2、逆向工程分析對抗品。
3、PILOT試驗與現場量產。
4、模擬客戶製程端加工應用測試。
5、實驗數據記錄彙整及相關文件製作。
6、主管交辦事項。",不拘,Excel、Internet Explorer、Outlook、PowerPoint、Word、中文打字50~75、英文打字20~50,高分子材料設計與合成,"【本職位基本條件】
化工/化學/材料/纖複/高分子相關科系畢業。

【本職位加分項目】
1、具高分子合成或實驗室加工驗證經驗者。
2、英文聽說讀寫能力佳。",https://www.104.com.tw/job/7cojh?jobsource=index_s
工研院專案_智慧機械_量測工程師(台中/新竹),智聯服務股份有限公司,軟體工程師、資料工程師、機械工程師,36000.0,台中市南屯區,"1.雷射干涉儀(循圓、直線軸、旋轉軸)量測。 
2.五軸同動量測。 
3.精密機械精度量測。 
4.執行TAF實驗室相關測試與量測作業。 
5.機台精度量測數據報告文件整理。
(需具備機械繪圖實務經驗)
6.具量測儀器(如IBS、Lion Precision、RENISHAW等量測設備操作)相關經驗者尤佳 
7.具管理系統驗證(AS、ISO、TAF)經驗者尤佳 
8.具SOLIDWORKS繪圖軟體經驗尤佳",不拘,SolidWorks,系統架構規劃、軟體程式設計,"1學士(含)以上畢業，
2電機、機械、控制、航太工程等相關系所畢業尤佳
3態度正向、邏輯能力佳、團隊合作能力尤佳
4福利依工研院專案",https://www.104.com.tw/job/88lex?jobsource=index_s
