職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
【WinTern領航計畫】暑期實習-製程整合實習生(高雄),華邦電子股份有限公司,數據分析師、資料工程師、資料科學家,42500,高雄市路竹區路科五路35號,"請至華邦官方網站投遞個人履歷表，此職缺履歷登錄網址：https://careers.winbond.com/job-invite/10864/
1.良率與 in line、電性參數關係探勘與預測
2.電性機台設備穩定性與產能提升

**此職務為暑期實習，實習期間：7/1(一) ~ 8/30(五)","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,**此職務為暑期實習，實習期間：7/1(一) ~ 8/30(五),https://www.104.com.tw/job/8b6hx?jobsource=index_s
高雄軟體園區- 大數據平台整合資深工程師,鴻佰科技股份有限公司,軟體工程師,40000,高雄市前鎮區成功二路25號,"1. Integrate and develop machine learning/mining modules.
2. Plan data analysis flow based on customer requirement.
3. Familiar with SAS, R, Matlab, Python, H2O, SparkML, …

1. 整合和開發機器學習相關模組。
2. 根據客戶需求，規劃資料分析流程。
3. 熟悉相關分析元件 (SAS, R, Matlab, Python, H2O, SparkML, …)。  ","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. Python, R, SQL
2. SparkML, TensorFlow, Caffe, CNTK, MxNet, ...
3. Machine Learning Algorithm
4. Data Mining Algorithm",https://www.104.com.tw/job/7llny?jobsource=index_s
建築工程師,毓寶股份有限公司,營造工程師、營建主管、土木技師／工程師,40000,高雄市橋頭區:橋頭國小旁; 面試地址:高雄市新興區民生一路５２號２樓,"誠徵建築工程師一名，具建築工程工作經驗三年以上為佳：

1. 確實填寫監工日報表，以留下詳實工程進行的記錄資料。
2. 要求施工單位確實按圖施工以符合施工設計。
3. 進行各分包廠商完成工程之驗收與結算。
4. 執行分項工程及安全衛生自主檢查。
5. 負責進場物料的驗收、檢驗與堆置管理。
6. 協調工程事務與勞務。
7. 製作、整理、保存施工紀錄與文件資料。
8. 監控安全監測數據系統以符合合約與現行規範。
9. 落實勞檢所相關業務執行。",不拘,AutoCAD,土木工程施工與監造、工地行政相關報表製作、工程協調與問題處理、監工日報表填寫、工地工程稽核與驗收、工程施工監督管理、工程管理-品質管理、工程驗收資料管理、工程估驗與計價,"1.需熟電腦操作。
2. 具工地主任及安衛證照尤佳。",https://www.104.com.tw/job/7tnko?jobsource=index_s
【WinTern領航計畫】暑期實習-DRAM製程缺陷改善實習生(高雄),華邦電子股份有限公司,數據分析師、資料工程師、資料科學家,42500,高雄市路竹區路科五路35號,"請至華邦官方網站投遞個人履歷表，此職缺履歷登錄網址：https://careers.winbond.com/job-invite/10865/
1.Wafer Defect與 CP、檢測機台訊號關係探勘與預測
2.Defect  檢測機台機台設備穩定性與產能提升

**此職務為暑期實習，實習期間：7/1(一) ~ 8/30(五)","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,**此職務為暑期實習，實習期間：7/1(一) ~ 8/30(五),https://www.104.com.tw/job/8bagw?jobsource=index_s
高雄軟體園區-大數據平台開發工程師,鴻佰科技股份有限公司,軟體工程師,40000,高雄市前鎮區成功二路25號,"1. Develop Cluster Deployment/Management/Monitor Modules
2. Big Data Platform Operation (Hadoop, Spark, HBase, ...)
3. Support Customer to Maintain Big Data Platform  ","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. Linux, Network architecture
2. Python, Django, SQL
3. Hadoop, Spark, HBase, Hive, …",https://www.104.com.tw/job/7lg0w?jobsource=index_s
高雄軟體園區-大數據平台整合資深工程師,鴻海精密工業股份有限公司,軟體工程師,40000,高雄市前鎮區成功二路25號,"1. Integrate and develop machine learning/mining modules.
2. Plan data analysis flow based on customer requirement.
3. Familiar with SAS, R, Matlab, Python, H2O, SparkML, …

1. 整合和開發機器學習相關模組。
2. 根據客戶需求，規劃資料分析流程。
3. 熟悉相關分析元件 (SAS, R, Matlab, Python, H2O, SparkML, …)。","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. Python, R, SQL
2. SparkML, TensorFlow, Caffe, CNTK, MxNet, ...
3. Machine Learning Algorithm
4. Data Mining Algorithm",https://www.104.com.tw/job/5ze2j?jobsource=index_s
mis助理,荃勝機械工業股份有限公司,系統工程師、軟體工程師,47500,高雄市湖內區湖中路1號,"軟體工作技能需求如下:

1. 以 Visual Studio 為主要開發工具,並搭配 MSSQL資料庫系統,至少具有.NET項目(B/S類)實戰開發經驗1年以上。
2. 採用的主要技術包含 ASP. Net Web Form/ASP.NET MVC/ASP.NET API/.NET Core等.
3. MSSQL資料表設計, Stored Procedure / Function 撰寫,處理流程及效能優化,對數據的存儲及處理有較深的理解。
4. 進行軟體品質改善及控管之相關活動及測試  Code review / Code refactoring 及 API Test / Unit Test / Scenario Test
5. 與前端工程師進行相關系統整合API的設計及討論
6. 了解相關前端知識,如 Html5/JS/CSS/Bootstrap/jQuery/JavaScript/Ajax 等技術。
7. 使用 C# 具備 ASP.NET Web API 開發經驗 LINQ、ADO.NET、Entity Framework、Dapper 能力理解、ORM 作用與實做
8. 懂基本 T-SQL、Stored Procedure、Function 語法建立與使用
9. 瞭解 Git 操作以及有與開發團隊一同評估、規劃並實作新需求開發任務。
 
加分項目:

1. 具與第三方串接經驗(Facebook、微信、叮叮平台、行動支付、其他OAuth登入與分享功能等)
2. 參與過移動互聯網項目/帶過技術團隊優/參與過Scrum專案
3. 面試過程中能邏輯的陳述過往專案經驗、作品展示",不拘,Git、AJAX、ASP.NET、C#、Visual Studio、Visual Studio .net、MS SQL、MySQL、JavaScript、jQuery、CSS,不拘,未填寫,https://www.104.com.tw/job/6zp6z?jobsource=index_s
Java初中階設計師 (高雄),光子網絡科技有限公司,軟體工程師,50000,高雄市前鎮區民權二路6號6樓之1 (距捷運獅甲站約180公尺),"JAVA工程師

1.具有1年以上java開發經驗
2.熟悉OOP觀念，了解Design Pattern尤佳
3.具有SpringBoot,Maven使用經驗
4.有基礎的數據庫使用經驗，如Mysql

高雄公司:高雄市前鎮區民權二路6號6樓之1",不拘,Linux、Java、Python、Go、MySQL、Oracle、JavaScript,軟體工程系統開發、軟體程式設計,未填寫,https://www.104.com.tw/job/8am4d?jobsource=index_s
資料科學家 (Data Scientist)-高雄(Kaohsiung),華翰物產實業股份有限公司,系統分析師、統計精算人員,40000,高雄市新興區青年一路156號,"●我們正在尋找數名資料科學家，此職位將
1. 與領域專家結合資料面將商業問題轉化為可分析的條件以及狀態
2. 進行數據蒐集、清理、保存並確保資料品質無暇
3. 對資料進行分析，以提供市場開發策略建議
4. 對市場進行系統性的宏觀分析並以資料進行相關預測
5. 須與資料工程師共同建立資料流與開發相關API
6. 開發相關介面與儀表板供內部使用者使用
7. 須持續學習並精進相關技術(不只限於工程領域)

●必備條件:
1. 熟練Python以及資料處理相關技術
2. 有訓練數值型模型的業界經驗且該模型有投入商業使用
3. 具備git技術
4. 具備英文溝通能力(要敢開口說)

●加分項目:
1. 具備爬蟲能力
2. 有個人Side Project/數據競賽經驗/git ，任何可展現經驗與熱忱的作品

------------------------------------------------------------------------

●We are seeking several Data Scientist to
1. Collaborate with domain expertise to transform business problem into analyzable states
2. Scrape, clean, store and ensure the quality and consistency of data
3. Analyze business related data and come up with feasible strategy
4. Analyze the whole market from a macro and micro view and conduct necessary prediction
5. Collaborate with data engineer to build up reliable data pipeline and API
6. Develop dashboard and friendly interface for internal users
7. Learn and apply the related cutting edge technology if necessary

●Must have:
1. Proficiency in Python and data manipulation skills
2. Familiar with not only machine learning package but also the theory of common algorithms, time series related algorithm will also be accepted
3. Familiar with git
4. Able to communicate in English

●Nice to have:
1. Able to scrape data from web
2. Any side project or competition experience is a plus","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",Git、Python、MS SQL,系統整合分析、模組化系統設計、Machine Learning、資料庫系統管理維護,"技能專長：
-良好的溝通能力
-善於分析
-具備強大且快速的跨領域學習能力
-英語方面很熟練

態度 :
-終身學習的覺悟
-誠信、熱情、重視團隊合作
-專業精神和道德行為
-共同成長的雙贏思維

Skills :
-Strong communication skills
-Good analytic skills
-Strong learning ability
-Proficiency in English

Attitudes:
-Life-long learning commitment
-Integrity, enthusiasm, and value teamwork
-Professionalism and ethical behavior
-Growth mindset and think win-win",https://www.104.com.tw/job/7wgov?jobsource=index_s
和逸高雄中山．助理工程師_Assistant Engineer,國泰飯店觀光事業_和逸飯店_慕軒飯店_國泰商旅股份有限公司,飯店工作人員、空調冷凍技術人員、電機工程技術員,32000,高雄市前鎮區高雄市中山二路260號22-30樓 (距捷運三多商圈站約90公尺),"1.巡查各項設備運作與數據記錄。
2.協助工程師執行飯店養護作業。
3.臨時交辦事項處理。
4.公司計畫性安排職能培訓與輔導取得專業證照。
5.須配合輪班","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",不拘,配電裝修維護、電機設備保養修護、負責空調和機電設備系統異常處理,有飯店經驗者佳。,https://www.104.com.tw/job/6idu7?jobsource=index_s
資料分析高級工程師,台郡科技股份有限公司(總公司),品管／品保主管、ISO／品保人員、品管／品保工程師,40000,高雄市大寮區核發產業園區上發五路一號,"1.擬定底層資料採集的對象與資料分析的格式與工具
2.透過各流程大數據分析提供經營層決策有效的資訊
3.內建系統/機台的統計分析平台並定期輸出分析結果
4.製作統計分析/資料探勘的教材實施師級的教育訓練
5.協助智慧工廠推進、強化工程師資料探勘能力
6.製作解決問題教材及實施師級教育訓練
7.制訂各機能品質專業的學習地圖並負責認證機考核","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}, {'Language': '中文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",Excel、Outlook、PowerPoint、Word,不拘,Python 程式開發、數學和統計知識、資料處理和分析、演算法和資料結構、深度學習框架及計算機視覺、自然語言處理等領域知識,https://www.104.com.tw/job/7pauq?jobsource=index_s
研發類--(高雄)先進封裝模組開發工程師,華邦電子股份有限公司,半導體工程師,40000,高雄市路竹區,"【工作內容】

作為華邦的(高雄)先進封裝模組開發工程師，
1. 3D-IC 製程開發
2. 製程調整與數據分析
3. 良率提升

【條件要求】

學歷要求：碩士
科系要求：材料工程相關 │ 化學工程相關 │ 化學相關
相關經驗：3年以上
語言能力：英文 高級
管理責任：No
輪班需求：No
出差需求：1個月以下
外派需求：No
其他條件：
1. 具備先進封裝製程開發經驗尤佳
2. 具備Bonder tool  (Wafer on Wafer or Chip on Wafer) 製程經驗尤佳
3. 具備Wafer thinning tool (Backside Si Trimming & Grinding ) 製程經驗尤佳

【本職缺僅接受華邦官方網站投遞】
請至華邦官方網站投遞個人履歷表，此職缺履歷登錄網址:https://reurl.cc/QRdm52","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",不拘,不拘,"1. 具備先進封裝製程開發經驗尤佳
2. 具備Bonder tool  (Wafer on Wafer or Chip on Wafer) 製程經驗尤佳
3. 具備Wafer thinning tool (Backside Si Trimming & Grinding ) 製程經驗尤佳",https://www.104.com.tw/job/8b0yr?jobsource=index_s
研測工程師,光陽工業股份有限公司,機械工程師、測試人員、軟韌體測試工程師,39750,高雄市三民區灣興街35號,"1.新機種開發人力(自製系統)/EURO_5調校  2.R研究_調校能力/作業標準強化研究/EURO_5 OBD2觸媒監控對應  3.引擎開發及研究測試推進：機種性能及機能驗證、引擎單體噴射系統調校、引擎研究測試推進  4.設備操作&實驗室輪值(夜班&假日)  5.電動車開發及研究測試推進/整車性能及機能驗證/整車調校研究測試推進  6.大型電動車整車測試及調校  7.振噪執行測試量測與數據整理執行、分攤對振噪驗證測試車輛整備及架設人力  8.振動噪音測試要件量測及解析對應，提升整車NVH及產品競爭力

-----------------------------------------------------------------------------------------
恭喜您跨出了勇敢的一步，您已經勝過許多留在學術理論裡的人了。
新進人員從學校到企業很難完全具備好專業知識，在光陽能接受完整專業訓練，對未來適應有很大幫助的。
科技帶來便利，帶動思維成長進而逼近超凡，而最棒的需求，往往發現就在我們身邊。
市場需要新產品，導入新進人員的能量及新觀念，適時改變公司的理念及作法。
迎接競爭市場的同時，共同維護整體組織內部的企業文化，讓部門、同仁間維持良性的競爭，讓每個人從中獲得最棒的發揮與肯定。
請依職務代碼至光陽徵才官網填寫履歷並投遞，謝謝!
光陽線上徵才官網：https://hr.kymco.com

◎職務代碼：2-01.研測工程師
  學歷需求：大學畢業
  相關需求：英文聽說讀寫能力中等
  工作內容： (分為多項工作內容，根據專業分派相關職務)
   1.新機種開發人力(自製系統)/EURO_5調校
   2.R研究_調校能力/作業標準強化研究/EURO_5 OBD2觸媒監控對應
   3.引擎開發及研究測試推進：機種性能及機能驗證、引擎單體噴射系統調校、引擎研究測試推進
   4.設備操作&實驗室輪值(夜班&假日)
   5.電動車開發及研究測試推進/整車性能及機能驗證/整車調校研究測試推進
   6.大型電動車整車測試及調校
   7.振噪執行測試量測與數據整理執行、分攤對振噪驗證測試車輛整備及架設人力
   8.振動噪音測試要件量測及解析對應，提升整車NVH及產品競爭力


有相關經驗者薪資另議。","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,未填寫,https://www.104.com.tw/job/6too7?jobsource=index_s
CAD/CAM工程師,荃勝機械工業股份有限公司,CNC電腦程式編排人員,58333,高雄市湖內區湖中路1號,"職責一:製作規格表 必要工具
1. 接收客供工程圖並核對與客供3D圖檔一致性，如有疑問及時向相關負責人員或上級主管提出並追蹤結果。
2. 按照客供工程圖資訊使用AUTOCAD製作規格表，並簽核及發放到量具室。
3. 規格表完成後要歸類存儲紙檔與電子檔，以便日後查閱。
4. 若更新規格表，要注明更新原因及相關負責人員即履歷紀錄再發放到現場。 1. AUTOCAD軟體
2. 3D繪圖軟體(Cimatron為佳)
3. Excel軟體
職責二:制作圖檔 必要工具
1. 根據工程師及上級主管要求修改客供3D圖檔。
2. 根據產品各制程不同修改圖檔來計算重量或查看效果圖。
3. 根據產品圖製作刀具、模具、治具、檢具3D圖檔 & 2D規格表。 1. 3D繪圖軟體(Cimatron為佳)
2. AUTOCAD軟體
職責三:製作程式 必要工具
1. 能夠熟練應用程式設計軟體(UG或Cimatron),並能獨立完成2D &3D加工程式.
2. 有一定的加工理念,對於刀具路徑能夠做到最優化.
3. 針對加工編成需求能能夠獨立做圖檔修改. 
1. 3D繪圖軟體(Cimatron為佳)
職責四:日常資料整理 必要工具
1. 每日發放到現場規格表要做登記，過期的規格表要及時更新並收回舊的規格表。
2. 將每日製作的規格表、程式、及其它資料整理分類放到相對應的資料夾中。
3. 每月需將本月製作的規格表類、程式類統一重新整理、備份並更新目錄。
4. 每月需將本月製作的規格表進行ISO圖紙達成統計。 Excel軟體
職責五: 6S 必要工具
1. 每週二、五需對工作區域整理打掃。
2. 每日需填寫當日5S表單。
3. 每日需填寫繪圖室人員管控表。
4. 去現場要戴好勞保用品。
5. 離開工作崗位需要隨手關燈、關電。 Excel軟體
工作協作關係；
內部溝通關係： 技術部課長、各股長、班長
1.製作機械的裝置、工具及控制器之詳細設計圖及說明。
2.檢閱及分析規格、草圖、藍圖、想法和相關數據，以評估組件設計的影響因素及所須遵照的程序和指示。
3.提供零件或機器設計所需的數學運算程式。
4.修改設計以改良操作缺點或生產問題。
5.設計按比例縮小或實物大小的物件藍圖。",不拘,AutoCAD、AutoCad 2D、AutoCad 3D、SolidWorks、CAM,不拘,未填寫,https://www.104.com.tw/job/6vseg?jobsource=index_s
中高階 JAVA 工程師 (高雄),光子網絡科技有限公司,軟體工程師,92500,高雄市前鎮區民權二路6號6樓之1 (距捷運獅甲站約180公尺),"JAVA工程師

1.具有3年以上java開發經驗
2.熟練掌握Spring MVC,SpringBoot,Mybatis等框架的使用及其基本原理;
3.熟練主流關系型數據庫的基本理論,如MySql,Oracle等;具有一定的sql調優經驗;
4.熟練redis,rabbitmq等常用中間件/NOSQL的使用,掌握其基本理論;
5.有一定的Linux操作能力,掌握常用的命令。
6.具備較強的學習能力,技術研究能力,具有良好的人際溝通能力與團隊合作精神，能承受工作中的壓力。
7.了解golang,JavaScript,python優先


高雄公司:高雄市前鎮區民權二路6號6樓之1
台北公司:台北市中山區北安路780號3樓",不拘,Linux、Java、Python、Go、MySQL、Oracle、JavaScript,軟體工程系統開發、軟體程式設計,未填寫,https://www.104.com.tw/job/80bvg?jobsource=index_s
(026)【高雄軟體研發中心專區】- 資料科學家,鴻海精密工業股份有限公司,軟體工程師、演算法工程師、其他資訊專業人員,40000,高雄市前鎮區高軟,"1. 每日掌握全球Graph NN 最新進展
2. 開發Graph NN各種任務、與各領域應用調教
3. 整合與融合Graph DB、 Graph NN、LLM","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. 扎實的機器學習基礎，擁有優秀的Python技能、精通機器學習工具包，例如PyTorch
2. 具有卷積神經網絡（CNNs）、圖神經網絡（GNNs）、Transformer、循環神經網絡（RNNs）和長短期記憶網絡（LSTMs）的經驗
3. 強大的分析和解決問題的能力
4. 了解將原型轉化為最終產品所面臨的挑戰
5. 熟悉在資源受限平台上高效開發運行的算法所面臨的挑戰
6. 具備Graph DB至少N年實務經驗
7. 出色的多職能協作能力：展示了在組織中與算法設計、驗證工程師和其他技術部門合作的能力
8. 能夠訓練和調試學習系統的能力：定義指標和數據集，進行錯誤分析，並在現代機器學習框架中訓練模型
9. 在應用研究和開發方面展示了領導能力
10. 富有創造力、合作精神和專注於專案目標，能夠在跨職能團隊中實際工作
11.能夠自信地介紹研究成果，能夠與其他團隊有效溝通合作，並清晰地傳達工作內容
12. 優秀的書面和口頭溝通能力，能夠自信地向大型觀眾介紹研究成果",https://www.104.com.tw/job/81e92?jobsource=index_s
中高階 JAVA 工程師 (台北),雷速網絡科技有限公司,軟體工程師,92500,高雄市前鎮區民權二路6號6樓之1 (距捷運獅甲站約180公尺),"JAVA工程師

1.具有3年以上java開發經驗
2.熟練掌握Spring MVC,SpringBoot,Mybatis等框架的使用及其基本原理;
3.熟練主流關系型數據庫的基本理論,如MySql,Oracle等;具有一定的sql調優經驗;
4.熟練redis,rabbitmq等常用中間件/NOSQL的使用,掌握其基本理論;
5.有一定的Linux操作能力,掌握常用的命令。
6.具備較強的學習能力,技術研究能力,具有良好的人際溝通能力與團隊合作精神，能承受工作中的壓力。
7.了解golang,JavaScript,python優先


台北辦公室: 台北市中山區北安路780號3樓
高雄辦公室: 高雄市前鎮區民權二路6號6樓之1 ",不拘,Linux、Java、Python、Go、MySQL、Oracle、JavaScript,軟體工程系統開發、軟體程式設計,歡迎對本公司職缺有興趣且持有身心障礙手冊的朋友主動應徵（不限身心障礙類別），有意應徵者請透過104系統投遞履歷,https://www.104.com.tw/job/7z0ra?jobsource=index_s
中高階 JAVA 工程師 (高雄),光子網絡科技有限公司,軟體工程師,92500,高雄市前鎮區民權二路6號6樓之1 (距捷運獅甲站約180公尺),"JAVA工程師

1.具有3年以上java開發經驗
2.熟練掌握Spring MVC,SpringBoot,Mybatis等框架的使用及其基本原理;
3.熟練主流關系型數據庫的基本理論,如MySql,Oracle等;具有一定的sql調優經驗;
4.熟練redis,rabbitmq等常用中間件/NOSQL的使用,掌握其基本理論;
5.有一定的Linux操作能力,掌握常用的命令。
6.具備較強的學習能力,技術研究能力,具有良好的人際溝通能力與團隊合作精神，能承受工作中的壓力。
7.了解golang,JavaScript,python優先


高雄公司:高雄市前鎮區民權二路6號6樓之1",不拘,Linux、Java、Python、Go、MySQL、Oracle、JavaScript,軟體工程系統開發、軟體程式設計,未填寫,https://www.104.com.tw/job/8amhb?jobsource=index_s
中階 Golang 工程師,緲思網絡科技有限公司,軟體工程師,40000,高雄市前鎮區復興四路1號10樓,"Golang工程師

1. 資訊相關科系畢業，3年以上相關經驗
2. 熟悉golang語言，具1年或1年以上實務的開發經驗
3. 扎實的程式基礎知識。包括和不限計算機網絡、操作系統、常用的數據結構、算法等
4. 熟練掌握至少一種關系型數據庫和Nosql數據庫
5. 熟悉http協議，有基于prc或rest風格的api服務開發經驗
6. 熟練linux操作系統，熟練使用常用linux常用命令
7. 熟悉beego web框架和python開發語言加分 ",不拘,Linux、Java、Python、Go、MS SQL、HTTP,軟體工程系統開發、軟體程式設計,歡迎對本公司職缺有興趣且持有身心障礙手冊的朋友主動應徵（不限身心障礙類別），有意應徵者請透過104系統投遞履歷 ,https://www.104.com.tw/job/82a5w?jobsource=index_s
